PROGRES PENDATAAN - USAHA KELUARGA,,,,,,,
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.00 | Dicetak: 20 Jul 2026, 20.43",,,,,,,
,,,,,,,
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),JUMLAH USAHA KELUARGA MENURUT STATUS KEBERADAAN USAHA,,,,,Jumlah Usaha dalam Keluarga
,,Ditemukan,Tutup,Ganda,Tidak Ditemukan,Baru,
-1,-2,-3,-4,-5,-6,-7,-8
61041200020015,RT 012 RW 04 DUSUN TUNAS JAYA,4,2,0,0,1,5
"6,10412E+15",RT 012 RW 04 DUSUN TUNAS JAYA,4,2,0,0,1,5
61041200022001,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041200022002,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
6104120003,BENUANG,83,80,1,15,52,135
61041200030001,RT 001 RW 01 DUSUN BENUANG,0,0,0,0,0,0
"6,10412E+15",RT 001 RW 01 DUSUN BENUANG,0,0,0,0,0,0
61041200030002,RT 002 RW 01 DUSUN BENUANG,40,46,1,5,24,64
"6,10412E+15",RT 002 RW 01 DUSUN BENUANG,40,46,1,5,24,64
61041200030003,RT 003 RW 01 DUSUN BENUANG,10,1,0,5,3,13
"6,10412E+15",RT 003 RW 01 DUSUN BENUANG,10,1,0,5,3,13
61041200030004,RT 004 RW 02 DUSUN BENUANG,5,5,0,0,0,5
"6,10412E+15",RT 004 RW 02 DUSUN BENUANG,5,5,0,0,0,5
61041200030005,RT 005 RW 02 DUSUN BENUANG,0,0,0,0,0,0
"6,10412E+15",RT 005 RW 02 DUSUN BENUANG,0,0,0,0,0,0
61041200030006,RT 006 RW 02 DUSUN BENUANG,22,19,0,5,23,45
"6,10412E+15",RT 006 RW 02 DUSUN BENUANG,22,19,0,5,23,45
61041200030007,RT 007 RW 03 DUSUN BOBOR,6,9,0,0,2,8
"6,10412E+15",RT 007 RW 03 DUSUN BOBOR,6,9,0,0,2,8
61041200030008,RT 008 RW 03 DUSUN BOBOR,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 03 DUSUN BOBOR,0,0,0,0,0,0
61041200030009,RT 009 RW 03 DUSUN BOBOR,0,0,0,0,0,0
"6,10412E+15",RT 009 RW 03 DUSUN BOBOR,0,0,0,0,0,0
61041200032001,NON SLS BENUANG (HUTAN),0,0,0,0,0,0
"6,10412E+15",NON SLS BENUANG (HUTAN),0,0,0,0,0,0
6104120004,PAK UTAN,65,71,2,14,62,127
61041200040001,RT 001 RW 01 DUSUN 001 PAK UTAN,14,16,2,9,8,22
"6,10412E+15",RT 001 RW 01 DUSUN 001 PAK UTAN,14,16,2,9,8,22
61041200040002,RT 002 RW 01 DUSUN 001 PAK UTAN,12,1,0,4,0,12
"6,10412E+15",RT 002 RW 01 DUSUN 001 PAK UTAN,12,1,0,4,0,12
61041200040003,RT 003 RW 01 DUSUN 001 PAK UTAN,0,0,0,0,0,0
"6,10412E+15",RT 003 RW 01 DUSUN 001 PAK UTAN,0,0,0,0,0,0
61041200040004,RT 004 RW 02 DUSUN 001 PAK UTAN,0,0,0,0,0,0
"6,10412E+15",RT 004 RW 02 DUSUN 001 PAK UTAN,0,0,0,0,0,0
61041200040005,RT 005 RW 02 DUSUN 002 BAYUNG,0,0,0,0,0,0
"6,10412E+15",RT 005 RW 02 DUSUN 002 BAYUNG,0,0,0,0,0,0
61041200040006,RT 006 RW 03 DUSUN 002 BAYUNG,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 03 DUSUN 002 BAYUNG,0,0,0,0,0,0
61041200040007,RT 007 RW 03 DUSUN 002 BAYUNG,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN 002 BAYUNG,0,0,0,0,0,0
61041200040008,RT 008 RW 03 DUSUN 003 SIBO HILIR,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 03 DUSUN 003 SIBO HILIR,0,0,0,0,0,0
61041200040009,RT 009 RW 03 DUSUN 003 SIBO HILIR,37,48,0,1,48,85
"6,10412E+15",RT 009 RW 03 DUSUN 003 SIBO HILIR,37,48,0,1,48,85
61041200040010,RT 013 RW 03 DUSUN 003 SIBO HILIR,1,5,0,0,6,7
"6,10412E+15",RT 013 RW 03 DUSUN 003 SIBO HILIR,1,5,0,0,6,7
61041200040011,RT 010 RW 04 DUSUN 004 SIBU HULU,1,1,0,0,0,1
"6,10412E+15",RT 010 RW 04 DUSUN 004 SIBU HULU,1,1,0,0,0,1
61041200040012,RT 011 RW 04 DUSUN 004 SIBO HULU,0,0,0,0,0,0
"6,10412E+15",RT 011 RW 04 DUSUN 004 SIBO HULU,0,0,0,0,0,0
61041200040013,RT 012 RW 04 DUSUN 004 SIBO HULU,0,0,0,0,0,0
"6,10412E+15",RT 012 RW 04 DUSUN 004 SIBO HULU,0,0,0,0,0,0
6104120005,SEPANG,203,80,0,28,77,280
61041200050001,RT 001 RW 01 DUSUN SEPANG,11,3,0,3,7,18
"6,10412E+15",RT 001 RW 01 DUSUN SEPANG,11,3,0,3,7,18
61041200050002,RT 002 RW 01 DUSUN SEPANG,0,0,0,0,0,0
"6,10412E+15",RT 002 RW 01 DUSUN SEPANG,0,0,0,0,0,0
61041200050003,RT 003 RW 01 DUSUN SEPANG,0,0,0,0,0,0
"6,10412E+15",RT 003 RW 01 DUSUN SEPANG,0,0,0,0,0,0
61041200050004,RT 004 RW 02 DUSUN SEPANG,10,14,0,13,7,17
"6,10412E+15",RT 004 RW 02 DUSUN SEPANG,10,14,0,13,7,17
61041200050005,RT 005 RW 02 DUSUN SEPANG,51,13,0,12,6,57
"6,10412E+15",RT 005 RW 02 DUSUN SEPANG,51,13,0,12,6,57
61041200050006,RT 006 RW 02 DUSUN SEPANG,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 02 DUSUN SEPANG,0,0,0,0,0,0
61041200050007,RT 007 RW 03 DUSUN SEPANG,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN SEPANG,0,0,0,0,0,0
61041200050008,RT 008 RW 03 DUSUN SEPANG,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 03 DUSUN SEPANG,0,0,0,0,0,0
61041200050009,RT 013 RW 03 DUSUN SEPANG,16,10,0,0,15,31
"6,10412E+15",RT 013 RW 03 DUSUN SEPANG,16,10,0,0,15,31
61041200050010,RT 014 RW 03 DUSUN SEPANG,38,6,0,0,22,60
"6,10412E+15",RT 014 RW 03 DUSUN SEPANG,38,6,0,0,22,60
61041200050011,RT 009 RW 04 DUSUN KUMPANG,68,22,0,0,12,80
"6,10412E+15",RT 009 RW 04 DUSUN KUMPANG,68,22,0,0,12,80
61041200050012,RT 010 RW 04 DUSUN KUMPANG,9,12,0,0,8,17
"6,10412E+15",RT 010 RW 04 DUSUN KUMPANG,9,12,0,0,8,17
61041200050013,RT 011 RW 04 DUSUN KUMPANG,0,0,0,0,0,0
"6,10412E+15",RT 011 RW 04 DUSUN KUMPANG,0,0,0,0,0,0
61041200050014,RT 012 RW 04 DUSUN KUMPANG,0,0,0,0,0,0
"6,10412E+15",RT 012 RW 04 DUSUN KUMPANG,0,0,0,0,0,0
61041200052001,NONSLS SEPANG,0,0,0,0,0,0
"6,10412E+15",NONSLS SEPANG,0,0,0,0,0,0
6104120006,PAK LAHENG,132,283,1,30,66,198
61041200060001,RT 001 RW 01 DUSUN PAK ONA,0,0,0,0,0,0
"6,10412E+15",RT 001 RW 01 DUSUN PAK ONA,0,0,0,0,0,0
61041200060002,RT 002 RW 01 DUSUN PAK ONA,0,0,0,1,0,0
"6,10412E+15",RT 002 RW 01 DUSUN PAK ONA,0,0,0,1,0,0
61041200060003,RT 003 RW 01 DUSUN PAK ONA,2,185,0,0,0,2
"6,10412E+15",RT 003 RW 01 DUSUN PAK ONA,2,185,0,0,0,2
61041200060004,RT 004 RW 02 DUSUN PAK LAHENG,4,6,1,0,7,11
"6,10412E+15",RT 004 RW 02 DUSUN PAK LAHENG,4,6,1,0,7,11
61041200060005,RT 005 RW 02 DUSUN PAK LAHENG,61,13,0,11,7,68
"6,10412E+15",RT 005 RW 02 DUSUN PAK LAHENG,61,13,0,11,7,68
61041200060006,RT 006 RW 02 DUSUN PAK LAHENG,5,64,0,13,3,8
"6,10412E+15",RT 006 RW 02 DUSUN PAK LAHENG,5,64,0,13,3,8
61041200060007,RT 009 RW 02 DUSUN PAK LAHENG,25,12,0,2,17,42
"6,10412E+15",RT 009 RW 02 DUSUN PAK LAHENG,25,12,0,2,17,42
61041200060008,RT 007 RW 03 DUSUN SEKEK,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN SEKEK,0,0,0,0,0,0
61041200060009,RT 008 RW 03 DUSUN SEKEK,35,3,0,3,32,67
"6,10412E+15",RT 008 RW 03 DUSUN SEKEK,35,3,0,3,32,67
61041200062001,HUTAN PAK LAHENG,0,0,0,0,0,0
"6,10412E+15",HUTAN PAK LAHENG,0,0,0,0,0,0
61041200062002,HUTAN DI BS 007P,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 007P,0,0,0,0,0,0
6104120007,TERAP,127,123,1,26,91,218
61041200070001,RT 001 RW 01 DUSUN TERAP,13,21,0,0,18,31
"6,10412E+15",RT 001 RW 01 DUSUN TERAP,13,21,0,0,18,31
61041200070002,RT 002 RW 01 DUSUN TERAP,13,36,1,2,12,25
"6,10412E+15",RT 002 RW 01 DUSUN TERAP,13,36,1,2,12,25
61041200070003,RT 011 RW 01 DUSUN TERAP,10,16,0,1,5,15
"6,10412E+15",RT 011 RW 01 DUSUN TERAP,10,16,0,1,5,15
61041200070004,RT 003 RW 02 DUSUN TERAP,0,0,0,0,0,0
"6,10412E+15",RT 003 RW 02 DUSUN TERAP,0,0,0,0,0,0
61041200070005,RT 004 RW 02 DUSUN TERAP,29,18,0,7,21,50
"6,10412E+15",RT 004 RW 02 DUSUN TERAP,29,18,0,7,21,50
61041200070006,RT 012 RW 02 DUSUN TERAP,31,12,0,3,10,41
"6,10412E+15",RT 012 RW 02 DUSUN TERAP,31,12,0,3,10,41
61041200070007,RT 005 RW 03 DUSUN BALAH,26,11,0,13,23,49
"6,10412E+15",RT 005 RW 03 DUSUN BALAH,26,11,0,13,23,49
61041200070008,RT 006 RW 03 DUSUN BALAH,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 03 DUSUN BALAH,0,0,0,0,0,0
61041200070009,RT 009 RW 03 DUSUN BALAH,0,0,0,0,0,0
"6,10412E+15",RT 009 RW 03 DUSUN BALAH,0,0,0,0,0,0
61041200070010,RT 010 RW 03 DUSUN BALAH,5,9,0,0,2,7
"6,10412E+15",RT 010 RW 03 DUSUN BALAH,5,9,0,0,2,7
61041200070011,RT 007 RW 04 DUSUN BALAH,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 04 DUSUN BALAH,0,0,0,0,0,0
61041200070012,RT 008 RW 04 DUSUN BALAH,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 04 DUSUN BALAH,0,0,0,0,0,0
61041200072001,NON SLS TERAP (HUTAN),0,0,0,0,0,0
"6,10412E+15",NON SLS TERAP (HUTAN),0,0,0,0,0,0
6104120008,KECURIT,172,178,1,98,100,272
61041200080001,RT 001 DUSUN PINANG,31,34,0,18,6,37
"6,10412E+15",RT 001 DUSUN PINANG,31,34,0,18,6,37
61041200080002,RT 002 DUSUN PINANG,0,4,0,0,0,0
"6,10412E+15",RT 002 DUSUN PINANG,0,4,0,0,0,0
61041200080003,RT 003 DUSUN PINANG,42,73,0,23,31,73
"6,10412E+15",RT 003 DUSUN PINANG,42,73,0,23,31,73
61041200080004,RT 004 DUSUN PINANG,31,33,1,32,20,51
"6,10412E+15",RT 004 DUSUN PINANG,31,33,1,32,20,51
61041200080005,RT 005 DUSUN DANDANG,41,16,0,21,29,70
"6,10412E+15",RT 005 DUSUN DANDANG,41,16,0,21,29,70
61041200080006,RT 006 DUSUN DANDANG,27,18,0,4,14,41
"6,10412E+15",RT 006 DUSUN DANDANG,27,18,0,4,14,41
61041200082001,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041200082002,HUTAN DI BS 005P,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 005P,0,0,0,0,0,0
61041200082003,HUTAN DI BS 002P,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 002P,0,0,0,0,0,0
6104120009,TOHO ILIR,208,211,0,24,121,329
61041200090001,RT 001 RW 01 DUSUN TOHO ILIR,38,41,0,0,18,56
"6,10412E+15",RT 001 RW 01 DUSUN TOHO ILIR,38,41,0,0,18,56
61041200090002,RT 002 RW 01 DUSUN TOHO ILIR,40,16,0,10,30,70
"6,10412E+15",RT 002 RW 01 DUSUN TOHO ILIR,40,16,0,10,30,70
61041200090003,RT 003 RW 01 DUSUN TOHO ILIR,19,45,0,0,14,33
"6,10412E+15",RT 003 RW 01 DUSUN TOHO ILIR,19,45,0,0,14,33
61041200090004,RT 004 RW 01 DUSUN TOHO ILIR,21,6,0,2,18,39
"6,10412E+15",RT 004 RW 01 DUSUN TOHO ILIR,21,6,0,2,18,39
61041200090005,RT 005 RW 01 DUSUN TOHO ILIR,44,31,0,1,19,63
"6,10412E+15",RT 005 RW 01 DUSUN TOHO ILIR,44,31,0,1,19,63
61041200090006,RT 006 RW 01 DUSUN TOHO ILIR,11,15,0,0,9,20
"6,10412E+15",RT 006 RW 01 DUSUN TOHO ILIR,11,15,0,0,9,20
61041200090007,RT 007 RW 02 DUSUN KUALA TOHO,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 02 DUSUN KUALA TOHO,0,0,0,0,0,0
61041200090008,RT 008 RW 02 DUSUN KUALA TOHO,1,1,0,0,0,1
"6,10412E+15",RT 008 RW 02 DUSUN KUALA TOHO,1,1,0,0,0,1
61041200090009,RT 009 RW 03 DUSUN BONSORAN,0,0,0,0,0,0
"6,10412E+15",RT 009 RW 03 DUSUN BONSORAN,0,0,0,0,0,0
61041200090010,RT 010 RW 03 DUSUN BONSORAN,0,0,0,0,0,0
"6,10412E+15",RT 010 RW 03 DUSUN BONSORAN,0,0,0,0,0,0
61041200090011,RT 011 RW 04 DUSUN PROMPONG,14,13,0,3,3,17
"6,10412E+15",RT 011 RW 04 DUSUN PROMPONG,14,13,0,3,3,17
61041200090012,RT 012 RW 04 DUSUN PROMPONG,10,24,0,1,6,16
"6,10412E+15",RT 012 RW 04 DUSUN PROMPONG,10,24,0,1,6,16
61041200090013,RT 013 RW 04 DUSUN PROMPONG,10,19,0,7,4,14
"6,10412E+15",RT 013 RW 04 DUSUN PROMPONG,10,19,0,7,4,14
6104121,SADANIANG,"1,022",711,1,900,445,"1,467"
6104121001,PENTEK,73,188,1,48,33,106
61041210010001,RT 001 RW 01 DUSUN PENTEK,10,41,1,0,6,16
"6,10412E+15",RT 001 RW 01 DUSUN PENTEK,10,41,1,0,6,16
61041210010002,RT 002 RW 01 DUSUN PENTEK,0,0,0,0,0,0
"6,10412E+15",RT 002 RW 01 DUSUN PENTEK,0,0,0,0,0,0
61041210010003,RT 003 RW 06 DUSUN KUMPANG,4,25,0,3,0,4
"6,10412E+15",RT 003 RW 06 DUSUN KUMPANG,4,25,0,3,0,4
61041210010004,RT 004 RW 06 DUSUN KUMPANG,2,38,0,0,1,3
"6,10412E+15",RT 004 RW 06 DUSUN KUMPANG,2,38,0,0,1,3
61041210010005,RT 005 RW 02 DUSUN MURU,14,36,0,4,10,24
"6,10412E+15",RT 005 RW 02 DUSUN MURU,14,36,0,4,10,24
61041210010006,RT 006 RW 02 DUSUN MURU,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 02 DUSUN MURU,0,0,0,0,0,0
61041210010007,RT 007 RW 03 DUSUN UNTANG,6,7,0,8,0,6
"6,10412E+15",RT 007 RW 03 DUSUN UNTANG,6,7,0,8,0,6
61041210010008,RT 008 RW 03 DUSUN UNTANG,18,26,0,7,10,28
"6,10412E+15",RT 008 RW 03 DUSUN UNTANG,18,26,0,7,10,28
61041210010009,RT 009 RW 03 DUSUN UNTANG,0,0,0,0,0,0
"6,10412E+15",RT 009 RW 03 DUSUN UNTANG,0,0,0,0,0,0
61041210010010,RT 012 RW 03 DUSUN UNTANG,2,5,0,2,0,2
"6,10412E+15",RT 012 RW 03 DUSUN UNTANG,2,5,0,2,0,2
61041210010011,RT 010 RW 04 DUSUN PENYUAK,15,6,0,24,5,20
"6,10412E+15",RT 010 RW 04 DUSUN PENYUAK,15,6,0,24,5,20
61041210010012,RT 011 RW 04 DUSUN PENYUAK,2,4,0,0,1,3
"6,10412E+15",RT 011 RW 04 DUSUN PENYUAK,2,4,0,0,1,3
61041210012001,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041210012002,HUTAN DI BS 004P,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 004P,0,0,0,0,0,0
61041210012003,HUTAN DI BS 007P,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 007P,0,0,0,0,0,0
61041210012004,HUTAN DI BS 008P,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 008P,0,0,0,0,0,0
6104121002,SEKABUK,81,45,0,33,69,150
61041210020001,RT 001 RW 01 DUSUN SEKABUK,0,0,0,0,0,0
"6,10412E+15",RT 001 RW 01 DUSUN SEKABUK,0,0,0,0,0,0
61041210020002,RT 002 RW 01 DUSUN SEKABUK,14,5,0,3,10,24
"6,10412E+15",RT 002 RW 01 DUSUN SEKABUK,14,5,0,3,10,24
61041210020003,RT 003 RW 02 DUSUN PAK NUNGKAT,20,17,0,4,13,33
"6,10412E+15",RT 003 RW 02 DUSUN PAK NUNGKAT,20,17,0,4,13,33
61041210020004,RT 004 RW 02 DUSUN PAK NUNGKAT,23,4,0,18,12,35
"6,10412E+15",RT 004 RW 02 DUSUN PAK NUNGKAT,23,4,0,18,12,35
61041210020005,RT 005 RW 03 DUSUN PAK NUNGKAT,13,10,0,0,9,22
"6,10412E+15",RT 005 RW 03 DUSUN PAK NUNGKAT,13,10,0,0,9,22
61041210020006,RT 006 RW 04 DUSUN TITI DAHAN,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 04 DUSUN TITI DAHAN,0,0,0,0,0,0
61041210020007,RT 007 RW 05 DUSUN TITI DAHAN,7,3,0,7,1,8
"6,10412E+15",RT 007 RW 05 DUSUN TITI DAHAN,7,3,0,7,1,8
61041210020008,RT 008 RW 06 DUSUN GELOMBANG,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 06 DUSUN GELOMBANG,0,0,0,0,0,0
61041210020009,RT 009 RW 06 DUSUN GELOMBANG,0,0,0,0,5,5
"6,10412E+15",RT 009 RW 06 DUSUN GELOMBANG,0,0,0,0,5,5
61041210020010,RT 010 RW 06 DUSUN GELOMBANG,4,6,0,1,19,23
"6,10412E+15",RT 010 RW 06 DUSUN GELOMBANG,4,6,0,1,19,23
61041210022001,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041210022002,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
6104121003,BUMBUN,421,142,0,421,205,626
61041210030001,RT 001 RW 01 DUSUN BUMBUN,41,7,0,53,11,52
"6,10412E+15",RT 001 RW 01 DUSUN BUMBUN,41,7,0,53,11,52
61041210030002,RT 002 RW 01 DUSUN BUMBUN,65,29,0,2,9,74
"6,10412E+15",RT 002 RW 01 DUSUN BUMBUN,65,29,0,2,9,74
61041210030003,RT 003 RW 01 DUSUN BUMBUN,30,16,0,0,5,35
"6,10412E+15",RT 003 RW 01 DUSUN BUMBUN,30,16,0,0,5,35
61041210030004,RT 004 RW 02 DUSUN SATAK,33,0,0,49,9,42
"6,10412E+15",RT 004 RW 02 DUSUN SATAK,33,0,0,49,9,42
61041210030005,RT 005 RW 02 DUSUN SATAK,39,0,0,81,44,83
"6,10412E+15",RT 005 RW 02 DUSUN SATAK,39,0,0,81,44,83
61041210030006,RT 013 RW 02 DUSUN SATAK,25,1,0,38,25,50
"6,10412E+15",RT 013 RW 02 DUSUN SATAK,25,1,0,38,25,50
61041210030007,RT 006 RW 05 DUSUN SATAK,21,0,0,34,19,40
"6,10412E+15",RT 006 RW 05 DUSUN SATAK,21,0,0,34,19,40
61041210030008,RT 007 RW 05 DUSUN SATAK,12,1,0,74,37,49
"6,10412E+15",RT 007 RW 05 DUSUN SATAK,12,1,0,74,37,49
61041210030009,RT 008 RW 03 DUSUN BAWING,66,0,0,47,28,94
"6,10412E+15",RT 008 RW 03 DUSUN BAWING,66,0,0,47,28,94
61041210030010,RT 009 RW 03 DUSUN BAWING,28,2,0,28,9,37
"6,10412E+15",RT 009 RW 03 DUSUN BAWING,28,2,0,28,9,37
61041210030011,RT 012 RW 03 DUSUN BAWING,11,0,0,15,8,19
"6,10412E+15",RT 012 RW 03 DUSUN BAWING,11,0,0,15,8,19
61041210030012,RT 010 RW 04 DUSUN NANGKA,25,46,0,0,1,26
"6,10412E+15",RT 010 RW 04 DUSUN NANGKA,25,46,0,0,1,26
61041210030013,RT 011 RW 04 DUSUN NANGKA,25,40,0,0,0,25
"6,10412E+15",RT 011 RW 04 DUSUN NANGKA,25,40,0,0,0,25
6104121004,AMAWANG,221,110,0,181,64,285
61041210040001,RT 001 RW 01 DUSUN AMAWANG,21,8,0,32,7,28
"6,10412E+15",RT 001 RW 01 DUSUN AMAWANG,21,8,0,32,7,28
61041210040002,RT 002 RW 01 DUSUN AMAWANG,2,5,0,0,0,2
"6,10412E+15",RT 002 RW 01 DUSUN AMAWANG,2,5,0,0,0,2
61041210040003,RT 003 RW 01 DUSUN AMAWANG,12,1,0,18,9,21
"6,10412E+15",RT 003 RW 01 DUSUN AMAWANG,12,1,0,18,9,21
61041210040004,RT 007 RW 02 DUSUN PUDAK,14,13,0,0,6,20
"6,10412E+15",RT 007 RW 02 DUSUN PUDAK,14,13,0,0,6,20
61041210040005,RT 008 RW 02 DUSUN PUDAK,44,12,0,0,2,46
"6,10412E+15",RT 008 RW 02 DUSUN PUDAK,44,12,0,0,2,46
61041210040006,RT 009 RW 02 DUSUN PUDAK,34,21,0,1,5,39
"6,10412E+15",RT 009 RW 02 DUSUN PUDAK,34,21,0,1,5,39
61041210040007,RT 010 RW 03 DUSUN PELANJAU,33,47,0,12,10,43
"6,10412E+15",RT 010 RW 03 DUSUN PELANJAU,33,47,0,12,10,43
61041210040008,RT 011 RW 03 DUSUN PELANJAU,21,0,0,31,9,30
"6,10412E+15",RT 011 RW 03 DUSUN PELANJAU,21,0,0,31,9,30
61041210040009,RT 014 RW 03 DUSUN PELANJAU,13,1,0,39,5,18
"6,10412E+15",RT 014 RW 03 DUSUN PELANJAU,13,1,0,39,5,18
61041210040010,RT 012 RW 04 DUSUN PENDENG,0,0,0,0,0,0
"6,10412E+15",RT 012 RW 04 DUSUN PENDENG,0,0,0,0,0,0
61041210040011,RT 013 RW 04 DUSUN PENDENG,0,0,0,0,0,0
"6,10412E+15",RT 013 RW 04 DUSUN PENDENG,0,0,0,0,0,0
61041210040012,RT 004 RW 05 DUSUN PARONG,4,2,0,20,5,9
"6,10412E+15",RT 004 RW 05 DUSUN PARONG,4,2,0,20,5,9
61041210040013,RT 005 RW 05 DUSUN PARONG,23,0,0,28,6,29
"6,10412E+15",RT 005 RW 05 DUSUN PARONG,23,0,0,28,6,29
61041210040014,RT 006 RW 05 DUSUN PARONG,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 05 DUSUN PARONG,0,0,0,0,0,0
61041210042001,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041210042002,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041210042003,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
6104121005,ANSIAP,43,160,0,83,10,53
61041210050001,RT 001 DUSUN TIKALONG,5,19,0,31,6,11
"6,10412E+15",RT 001 DUSUN TIKALONG,5,19,0,31,6,11
61041210050002,RT 002 DUSUN TIKALONG,0,0,0,3,0,0
"6,10412E+15",RT 002 DUSUN TIKALONG,0,0,0,3,0,0
61041210050003,RT 003 DUSUN TIKALONG,5,56,0,2,0,5
"6,10412E+15",RT 003 DUSUN TIKALONG,5,56,0,2,0,5
61041210050004,RT 004 DUSUN ANSIAP,11,24,0,24,3,14
"6,10412E+15",RT 004 DUSUN ANSIAP,11,24,0,24,3,14
61041210050005,RT 006 DUSUN ANSIAP,19,14,0,8,1,20
"6,10412E+15",RT 006 DUSUN ANSIAP,19,14,0,8,1,20
61041210050006,RT 005 DUSUN GUTOK,1,19,0,4,0,1
"6,10412E+15",RT 005 DUSUN GUTOK,1,19,0,4,0,1
61041210050007,RT 007 DUSUN GUTOK,2,28,0,11,0,2
"6,10412E+15",RT 007 DUSUN GUTOK,2,28,0,11,0,2
61041210052001,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041210052002,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041210052003,HUTAN DI BS 001P,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 001P,0,0,0,0,0,0
6104121006,SUAK BARANGAN,183,66,0,134,64,247
61041210060001,RT 001 RW 01 DUSUN BARANGAN,20,1,0,32,2,22
"6,10412E+15",RT 001 RW 01 DUSUN BARANGAN,20,1,0,32,2,22
61041210060002,RT 002 RW 01 DUSUN BARANGAN,14,0,0,17,11,25
"6,10412E+15",RT 002 RW 01 DUSUN BARANGAN,14,0,0,17,11,25
61041210060003,RT 003 RW 01 DUSUN BARANGAN,14,0,0,14,1,15
"6,10412E+15",RT 003 RW 01 DUSUN BARANGAN,14,0,0,14,1,15
61041210060004,RT 009 RW 01 DUSUN BARANGAN,28,0,0,14,8,36
"6,10412E+15",RT 009 RW 01 DUSUN BARANGAN,28,0,0,14,8,36
61041210060005,RT 010 RW 02 DUSUN SAMANTAKIN,21,51,0,0,3,24
"6,10412E+15",RT 010 RW 02 DUSUN SAMANTAKIN,21,51,0,0,3,24
61041210060006,RT 004 RW 03 DUSUN SAMANTAKIN,17,14,0,14,7,24
"6,10412E+15",RT 004 RW 03 DUSUN SAMANTAKIN,17,14,0,14,7,24
61041210060007,RT 005 RW 03 DUSUN GURO,27,0,0,21,11,38
"6,10412E+15",RT 005 RW 03 DUSUN GURO,27,0,0,21,11,38
61041210060008,RT 006 RW 03 DUSUN GURO,26,0,0,16,13,39
"6,10412E+15",RT 006 RW 03 DUSUN GURO,26,0,0,16,13,39
61041210060009,RT 008 RW 03 DUSUN GURO,16,0,0,6,8,24
"6,10412E+15",RT 008 RW 03 DUSUN GURO,16,0,0,6,8,24
61041210060010,RT 007 RW 04 DUSUN PARASAN,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 04 DUSUN PARASAN,0,0,0,0,0,0
61041210061003,PERKEBUNAN SAWIT DI 007P,0,0,0,0,0,0
"6,10412E+15",PERKEBUNAN SAWIT DI 007P,0,0,0,0,0,0
61041210061004,PERKEBUNAN SAWIT DI 009P,0,0,0,0,0,0
"6,10412E+15",PERKEBUNAN SAWIT DI 009P,0,0,0,0,0,0
61041210061005,PERKEBUNAN KARET DI 0010P,0,0,0,0,0,0
"6,10412E+15",PERKEBUNAN KARET DI 0010P,0,0,0,0,0,0
61041210062001,HUTAN,0,0,0,0,0,0
"6,10412E+15",HUTAN,0,0,0,0,0,0
61041210062002,HUTAN DI 006P,0,0,0,0,0,0
