PROGRES PENDATAAN - USAHA/PERUSAHAAN,,,,,,,,,,,,,,
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.00 | Dicetak: 20 Jul 2026, 20.43",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),Jumlah Prelist Usaha,JUMLAH USAHA BKU MENURUT STATUS KEBERADAAN USAHA,,,,,,,,,,Jumlah Usaha BKU,Persentase Usaha BKU
,,,Ditemukan,Persentase Ditemukan,Tutup,Persentase Tutup,Ganda,Persentase Ganda,Tidak Ditemukan,Persentase Tidak Ditemukan,Baru,Persentase Baru,,
-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15
"6,10408E+15",RT 001 RW 22 DUSUN RADEN WIJAYA,3,0,0,0,0,0,0,0,0,0,0,0,0
61040800020068,RT 002 RW 22 DUSUN RADEN WIJAYA,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 22 DUSUN RADEN WIJAYA,2,0,0,0,0,0,0,0,0,0,0,0,0
61040800020069,RT 006 RW 12 DUSUN PANGERAN ADIPATI,4,0,0,1,25,0,0,2,50,0,0,0,0
"6,10408E+15",RT 006 RW 12 DUSUN PANGERAN ADIPATI,4,0,0,1,25,0,0,2,50,0,0,0,0
61040800020070,RT 006 RW 10 DUSUN RADEN TAUFIK,1,0,0,0,0,0,0,1,100,1,100,1,100
"6,10408E+15",RT 006 RW 10 DUSUN RADEN TAUFIK,1,0,0,0,0,0,0,1,100,1,100,1,100
6104080003,WAJOK HILIR,167,13,"7,78",0,0,0,0,34,"20,36",24,"14,37",37,"22,16"
61040800030001,RT 001 RW 01 DUSUN JERUK,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10408E+15",RT 001 RW 01 DUSUN JERUK,1,0,0,0,0,0,0,1,100,0,0,0,0
61040800030002,RT 002 RW 01 DUSUN JERUK,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 01 DUSUN JERUK,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800030003,RT 003 RW 01 DUSUN JERUK,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 01 DUSUN JERUK,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030004,RT 004 RW 01 DUSUN JERUK,0,0,0,0,0,0,0,0,0,1,0,1,0
"6,10408E+15",RT 004 RW 01 DUSUN JERUK,0,0,0,0,0,0,0,0,0,1,0,1,0
61040800030005,RT 005 RW 01 DUSUN JERUK,5,1,20,0,0,0,0,3,60,0,0,1,20
"6,10408E+15",RT 005 RW 01 DUSUN JERUK,5,1,20,0,0,0,0,3,60,0,0,1,20
61040800030006,RT 001 RW 13 DUSUN JERUK,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 13 DUSUN JERUK,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030007,RT 002 RW 13 DUSUN JERUK,8,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 13 DUSUN JERUK,8,0,0,0,0,0,0,0,0,0,0,0,0
61040800030008,RT 003 RW 13 DUSUN JERUK,9,1,"11,11",0,0,0,0,4,"44,44",0,0,1,"11,11"
"6,10408E+15",RT 003 RW 13 DUSUN JERUK,9,1,"11,11",0,0,0,0,4,"44,44",0,0,1,"11,11"
61040800030009,RT 004 RW 13 DUSUN JERUK,9,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 004 RW 13 DUSUN JERUK,9,0,0,0,0,0,0,0,0,0,0,0,0
61040800030010,RT 001 RW 06 DUSUN NANAS,3,2,"66,67",0,0,0,0,1,"33,33",0,0,2,"66,67"
"6,10408E+15",RT 001 RW 06 DUSUN NANAS,3,2,"66,67",0,0,0,0,1,"33,33",0,0,2,"66,67"
61040800030011,RT 002 RW 06 DUSUN NANAS,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10408E+15",RT 002 RW 06 DUSUN NANAS,1,0,0,0,0,0,0,1,100,0,0,0,0
61040800030012,RT 001 RW 11 DUSUN NANAS,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 11 DUSUN NANAS,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030013,RT 002 RW 11 DUSUN NANAS,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 11 DUSUN NANAS,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030014,RT 001 RW 02 DUSUN PADI,20,0,0,0,0,0,0,3,15,0,0,0,0
"6,10408E+15",RT 001 RW 02 DUSUN PADI,20,0,0,0,0,0,0,3,15,0,0,0,0
61040800030015,RT 002 RW 02 DUSUN PADI,13,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 02 DUSUN PADI,13,0,0,0,0,0,0,0,0,0,0,0,0
61040800030016,RT 001 RW 12 DUSUN PADI,6,4,"66,67",0,0,0,0,2,"33,33",2,"33,33",6,100
"6,10408E+15",RT 001 RW 12 DUSUN PADI,6,4,"66,67",0,0,0,0,2,"33,33",2,"33,33",6,100
61040800030017,RT 002 RW 12 DUSUN PADI,2,0,0,0,0,0,0,1,50,0,0,0,0
"6,10408E+15",RT 002 RW 12 DUSUN PADI,2,0,0,0,0,0,0,1,50,0,0,0,0
61040800030018,RT 001 RW 05 DUSUN KOPI,4,0,0,0,0,0,0,2,50,0,0,0,0
"6,10408E+15",RT 001 RW 05 DUSUN KOPI,4,0,0,0,0,0,0,2,50,0,0,0,0
61040800030019,RT 002 RW 05 DUSUN KOPI,2,0,0,0,0,0,0,2,100,0,0,0,0
"6,10408E+15",RT 002 RW 05 DUSUN KOPI,2,0,0,0,0,0,0,2,100,0,0,0,0
61040800030020,RT 003 RW 05 DUSUN KOPI,1,0,0,0,0,0,0,1,100,3,300,3,300
"6,10408E+15",RT 003 RW 05 DUSUN KOPI,1,0,0,0,0,0,0,1,100,3,300,3,300
61040800030021,RT 004 RW 05 DUSUN KOPI,2,0,0,0,0,0,0,1,50,1,50,1,50
"6,10408E+15",RT 004 RW 05 DUSUN KOPI,2,0,0,0,0,0,0,1,50,1,50,1,50
61040800030022,RT 005 RW 05 DUSUN KOPI,0,0,0,0,0,0,0,0,0,1,0,1,0
"6,10408E+15",RT 005 RW 05 DUSUN KOPI,0,0,0,0,0,0,0,0,0,1,0,1,0
61040800030023,RT 006 RW 05 DUSUN KOPI,0,0,0,0,0,0,0,0,0,2,0,2,0
"6,10408E+15",RT 006 RW 05 DUSUN KOPI,0,0,0,0,0,0,0,0,0,2,0,2,0
61040800030024,RT 001 RW 07 DUSUN KELAPA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 07 DUSUN KELAPA,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030025,RT 002 RW 07 DUSUN KELAPA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 07 DUSUN KELAPA,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800030026,RT 001 RW 08 DUSUN KELAPA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 08 DUSUN KELAPA,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800030027,RT 002 RW 08 DUSUN KELAPA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 08 DUSUN KELAPA,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030028,RT 001 RW 03 DUSUN COKLAT,23,0,0,0,0,0,0,1,"4,35",0,0,0,0
"6,10408E+15",RT 001 RW 03 DUSUN COKLAT,23,0,0,0,0,0,0,1,"4,35",0,0,0,0
61040800030029,RT 002 RW 03 DUSUN COKLAT,18,2,"11,11",0,0,0,0,0,0,0,0,2,"11,11"
"6,10408E+15",RT 002 RW 03 DUSUN COKLAT,18,2,"11,11",0,0,0,0,0,0,0,0,2,"11,11"
61040800030030,RT 003 RW 03 DUSUN COKLAT,11,2,"18,18",0,0,0,0,6,"54,55",6,"54,55",8,"72,73"
"6,10408E+15",RT 003 RW 03 DUSUN COKLAT,11,2,"18,18",0,0,0,0,6,"54,55",6,"54,55",8,"72,73"
61040800030031,RT 001 RW 04 DUSUN COKLAT,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 04 DUSUN COKLAT,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800030032,RT 002 RW 04 DUSUN COKLAT,3,0,0,0,0,0,0,3,100,0,0,0,0
"6,10408E+15",RT 002 RW 04 DUSUN COKLAT,3,0,0,0,0,0,0,3,100,0,0,0,0
61040800030033,RT 003 RW 04 DUSUN COKLAT,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 04 DUSUN COKLAT,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030034,RT 001 RW 09 DUSUN PALAWIJA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 09 DUSUN PALAWIJA,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030035,RT 002 RW 09 DUSUN PALAWIJA,8,0,0,0,0,0,0,1,"12,5",6,75,6,75
"6,10408E+15",RT 002 RW 09 DUSUN PALAWIJA,8,0,0,0,0,0,0,1,"12,5",6,75,6,75
61040800030036,RT 003 RW 09 DUSUN PALAWIJA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 09 DUSUN PALAWIJA,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030037,RT 004 RW 09 DUSUN PALAWIJA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 004 RW 09 DUSUN PALAWIJA,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800030038,RT 001 RW 10 DUSUN PALAWIJA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 10 DUSUN PALAWIJA,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800030039,RT 002 RW 10 DUSUN PALAWIJA,6,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 10 DUSUN PALAWIJA,6,0,0,0,0,0,0,0,0,0,0,0,0
61040800030040,RT 003 RW 10 DUSUN PALAWIJA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 10 DUSUN PALAWIJA,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030041,RT 004 RW 003 DUSUN COKLAT,2,1,50,0,0,0,0,0,0,2,100,3,150
"6,10408E+15",RT 004 RW 003 DUSUN COKLAT,2,1,50,0,0,0,0,0,0,2,100,3,150
61040800031006,KEBUN SAWIT,3,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",KEBUN SAWIT,3,0,0,0,0,0,0,0,0,0,0,0,0
61040800031007,PERKEBUNAN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",PERKEBUNAN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032001,HUTAN,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10408E+15",HUTAN,1,0,0,0,0,0,0,1,100,0,0,0,0
61040800032002,PULAU PANJANG,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",PULAU PANJANG,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032003,PULAU BABI,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",PULAU BABI,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032004,PULAU BUMIN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",PULAU BUMIN,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032005,PULAU BARU,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",PULAU BARU,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004,WAJOK HULU,212,11,"5,19",2,"0,94",0,0,54,"25,47",44,"20,75",55,"25,94"
61040800040001,RT 002 RW 12 DUSUN BRAHIMA,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10408E+15",RT 002 RW 12 DUSUN BRAHIMA,1,0,0,0,0,0,0,1,100,0,0,0,0
61040800040002,RT 003 RW 04 DUSUN BRAHIMA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 04 DUSUN BRAHIMA,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040003,RT 001 RW 04 DUSUN BRAHIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 04 DUSUN BRAHIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040004,RT 001 RW 11 DUSUN BRAHIMA,2,0,0,0,0,0,0,1,50,2,100,2,100
"6,10408E+15",RT 001 RW 11 DUSUN BRAHIMA,2,0,0,0,0,0,0,1,50,2,100,2,100
61040800040005,RT 002 RW 11 DUSUN BRAHIMA,5,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 11 DUSUN BRAHIMA,5,0,0,0,0,0,0,0,0,0,0,0,0
61040800040006,RT 003 RW 11 DUSUN BRAHIMA,0,0,0,0,0,0,0,0,0,5,0,5,0
"6,10408E+15",RT 003 RW 11 DUSUN BRAHIMA,0,0,0,0,0,0,0,0,0,5,0,5,0
61040800040007,RT 001 RW 07 DUSUN DURIAN,4,0,0,0,0,0,0,4,100,0,0,0,0
"6,10408E+15",RT 001 RW 07 DUSUN DURIAN,4,0,0,0,0,0,0,4,100,0,0,0,0
61040800040008,RT 002 RW 07 DUSUN DURIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 07 DUSUN DURIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040009,RT 003 RW 07 DUSUN DURIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 07 DUSUN DURIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040010,RT 003 RW 09 DUSUN DURIAN,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 09 DUSUN DURIAN,2,0,0,0,0,0,0,0,0,0,0,0,0
61040800040011,RT 004 RW 15 DUSUN DURIAN,0,0,0,0,0,0,0,0,0,3,0,3,0
"6,10408E+15",RT 004 RW 15 DUSUN DURIAN,0,0,0,0,0,0,0,0,0,3,0,3,0
61040800040012,RT 005 RW 15 DUSUN DURIAN,1,0,0,0,0,0,0,1,100,7,700,7,700
"6,10408E+15",RT 005 RW 15 DUSUN DURIAN,1,0,0,0,0,0,0,1,100,7,700,7,700
61040800040013,RT 003 RW 015 DUSUN DURIAN,19,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 015 DUSUN DURIAN,19,0,0,0,0,0,0,0,0,0,0,0,0
61040800040014,RT 002 RW 015 DUSUN DURIAN,11,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 015 DUSUN DURIAN,11,0,0,0,0,0,0,0,0,0,0,0,0
61040800040015,RT 001 RW 01 DUSUN MAMBO,7,0,0,0,0,0,0,1,"14,29",0,0,0,0
"6,10408E+15",RT 001 RW 01 DUSUN MAMBO,7,0,0,0,0,0,0,1,"14,29",0,0,0,0
61040800040016,RT 008 RW 01 DUSUN MAMBO,7,0,0,0,0,0,0,2,"28,57",0,0,0,0
"6,10408E+15",RT 008 RW 01 DUSUN MAMBO,7,0,0,0,0,0,0,2,"28,57",0,0,0,0
61040800040017,RT 002 RW 06 DUSUN KUNYIT,7,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 06 DUSUN KUNYIT,7,0,0,0,0,0,0,0,0,0,0,0,0
61040800040018,RT 003 RW 06 DUSUN KUNYIT,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 06 DUSUN KUNYIT,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040019,RT 004 RW 06 DUSUN KUNYIT,2,0,0,0,0,0,0,2,100,5,250,5,250
"6,10408E+15",RT 004 RW 06 DUSUN KUNYIT,2,0,0,0,0,0,0,2,100,5,250,5,250
61040800040020,RT 005 RW 06 DUSUN KUNYIT,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 005 RW 06 DUSUN KUNYIT,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040021,RT 006 RW 06 DUSUN KUNYIT,5,1,20,0,0,0,0,3,60,2,40,3,60
"6,10408E+15",RT 006 RW 06 DUSUN KUNYIT,5,1,20,0,0,0,0,3,60,2,40,3,60
61040800040022,RT 007 RW 06 DUSUN KUNYIT,4,0,0,0,0,0,0,4,100,1,25,1,25
"6,10408E+15",RT 007 RW 06 DUSUN KUNYIT,4,0,0,0,0,0,0,4,100,1,25,1,25
61040800040023,RT 009 RW 06 DUSUN PANDAN,2,0,0,0,0,0,0,2,100,1,50,1,50
"6,10408E+15",RT 009 RW 06 DUSUN PANDAN,2,0,0,0,0,0,0,2,100,1,50,1,50
61040800040024,RT 010 RW 06 DUSUN KUNYIT,6,2,"33,33",0,0,0,0,3,50,6,100,8,"133,33"
"6,10408E+15",RT 010 RW 06 DUSUN KUNYIT,6,2,"33,33",0,0,0,0,3,50,6,100,8,"133,33"
61040800040025,RT 011 RW 06 DUSUN KUNYIT,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 011 RW 06 DUSUN KUNYIT,2,0,0,0,0,0,0,0,0,0,0,0,0
61040800040026,RT 012 RW 06 DUSUN KUNYIT,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 012 RW 06 DUSUN KUNYIT,2,0,0,0,0,0,0,0,0,0,0,0,0
61040800040027,RT 002 RW 14 DUSUN LAPAN,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 14 DUSUN LAPAN,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040028,RT 003 RW 14 DUSUN LAPAN,9,2,"22,22",0,0,0,0,3,"33,33",0,0,2,"22,22"
"6,10408E+15",RT 003 RW 14 DUSUN LAPAN,9,2,"22,22",0,0,0,0,3,"33,33",0,0,2,"22,22"
61040800040029,RT 006 RW 14 DUSUN LAPAN,9,2,"22,22",0,0,0,0,0,0,2,"22,22",4,"44,44"
"6,10408E+15",RT 006 RW 14 DUSUN LAPAN,9,2,"22,22",0,0,0,0,0,0,2,"22,22",4,"44,44"
61040800040030,RT 001 RW 02 DUSUN LAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 02 DUSUN LAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040031,RT 002 RW 02 DUSUN LAPAN,0,0,0,0,0,0,0,0,0,1,0,1,0
"6,10408E+15",RT 002 RW 02 DUSUN LAPAN,0,0,0,0,0,0,0,0,0,1,0,1,0
61040800040032,RT 003 RW 02 DUSUN LAPAN,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 02 DUSUN LAPAN,2,0,0,0,0,0,0,0,0,0,0,0,0
61040800040033,RT 004 RW 02 DUSUN LAPAN,4,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 004 RW 02 DUSUN LAPAN,4,0,0,0,0,0,0,0,0,0,0,0,0
61040800040034,RT 005 RW 02 DUSUN LAPAN,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 005 RW 02 DUSUN LAPAN,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040035,RT 007 RW 02 DUSUN LAPAN,3,0,0,0,0,0,0,2,"66,67",0,0,0,0
"6,10408E+15",RT 007 RW 02 DUSUN LAPAN,3,0,0,0,0,0,0,2,"66,67",0,0,0,0
61040800040036,RT KH RW KH DUSUN LAPAN,6,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT KH RW KH DUSUN LAPAN,6,0,0,0,0,0,0,0,0,0,0,0,0
61040800040037,RT 001 RW 08 DUSUN MAMBO,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 08 DUSUN MAMBO,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040038,RT 002 RW 08 DUSUN MAMBO,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 08 DUSUN MAMBO,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040039,RT 003 RW 08 DUSUN MAMBO,3,0,0,0,0,0,0,2,"66,67",0,0,0,0
"6,10408E+15",RT 003 RW 08 DUSUN MAMBO,3,0,0,0,0,0,0,2,"66,67",0,0,0,0
61040800040040,RT 001 RW 05 DUSUN PANDAN,5,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 05 DUSUN PANDAN,5,0,0,0,0,0,0,0,0,0,0,0,0
61040800040041,RT 002 RW 05 DUSUN PANDAN,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 05 DUSUN PANDAN,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040042,RT 003 RW 05 DUSUN PANDAN,0,0,0,0,0,0,0,0,0,1,0,1,0
"6,10408E+15",RT 003 RW 05 DUSUN PANDAN,0,0,0,0,0,0,0,0,0,1,0,1,0
61040800040043,RT 004 RW 05 DUSUN PANDAN,1,0,0,0,0,0,0,1,100,1,100,1,100
"6,10408E+15",RT 004 RW 05 DUSUN PANDAN,1,0,0,0,0,0,0,1,100,1,100,1,100
61040800040044,RT 005 RW 05 DUSUN PANDAN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 005 RW 05 DUSUN PANDAN,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040045,RT 006 RW 05 DUSUN PANDAN,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10408E+15",RT 006 RW 05 DUSUN PANDAN,1,0,0,0,0,0,0,1,100,0,0,0,0
61040800040046,RT 007 RW 05 DUSUN PANDAN,3,2,"66,67",0,0,0,0,0,0,0,0,2,"66,67"
"6,10408E+15",RT 007 RW 05 DUSUN PANDAN,3,2,"66,67",0,0,0,0,0,0,0,0,2,"66,67"
61040800040047,RT 008 RW 05 DUSUN PANDAN,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 008 RW 05 DUSUN PANDAN,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040048,RT 009 RW 05 DUSUN PANDAN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 009 RW 05 DUSUN PANDAN,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040049,RT 010 RW 05 DUSUN PANDAN,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 010 RW 05 DUSUN PANDAN,2,0,0,0,0,0,0,0,0,0,0,0,0
61040800040050,RT 001 RW 06 DUSUN PANDAN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 06 DUSUN PANDAN,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040051,RT 008 RW 06 DUSUN PANDAN,4,0,0,0,0,0,0,4,100,0,0,0,0
"6,10408E+15",RT 008 RW 06 DUSUN PANDAN,4,0,0,0,0,0,0,4,100,0,0,0,0
61040800040052,RT 001 RW 03 DUSUN TELUK DALAM,6,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 03 DUSUN TELUK DALAM,6,0,0,0,0,0,0,0,0,0,0,0,0
61040800040053,RT 002 RW 03 DUSUN TELUK DALAM,3,0,0,0,0,0,0,2,"66,67",0,0,0,0
"6,10408E+15",RT 002 RW 03 DUSUN TELUK DALAM,3,0,0,0,0,0,0,2,"66,67",0,0,0,0
61040800040054,RT 004 RW 03 DUSUN TELUK DALAM,4,1,25,1,25,0,0,1,25,2,50,3,75
"6,10408E+15",RT 004 RW 03 DUSUN TELUK DALAM,4,1,25,1,25,0,0,1,25,2,50,3,75
61040800040055,RT 001 RW 09 DUSUN TELUK DALAM,21,0,0,0,0,0,0,9,"42,86",0,0,0,0
"6,10408E+15",RT 001 RW 09 DUSUN TELUK DALAM,21,0,0,0,0,0,0,9,"42,86",0,0,0,0
61040800040056,RT 002 RW 09 DUSUN TELUK DALAM,1,0,0,1,100,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 09 DUSUN TELUK DALAM,1,0,0,1,100,0,0,0,0,0,0,0,0
61040800040057,RT 007 RW 09 DUSUN TELUK DALAM,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10408E+15",RT 007 RW 09 DUSUN TELUK DALAM,1,0,0,0,0,0,0,1,100,0,0,0,0
61040800040058,RT 008 RW 09 DUSUN TELUK DALAM,0,0,0,0,0,0,0,0,0,1,0,1,0
"6,10408E+15",RT 008 RW 09 DUSUN TELUK DALAM,0,0,0,0,0,0,0,0,0,1,0,1,0
61040800040059,RT 001 RW 10 DUSUN TELUK DALAM,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 10 DUSUN TELUK DALAM,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040060,RT 002 RW 10 DUSUN TELUK DALAM,2,0,0,0,0,0,0,1,50,0,0,0,0
"6,10408E+15",RT 002 RW 10 DUSUN TELUK DALAM,2,0,0,0,0,0,0,1,50,0,0,0,0
61040800040061,RT 003 RW 10 DUSUN TELUK DALAM,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 10 DUSUN TELUK DALAM,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040062,RT 003 RW 03 DUSUN TELUK DALAM,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 003 RW 03 DUSUN TELUK DALAM,2,0,0,0,0,0,0,0,0,0,0,0,0
61040800040063,RT 001 RW 12 DUSUN BRAHIMA,4,1,25,0,0,0,0,3,75,2,50,3,75
"6,10408E+15",RT 001 RW 12 DUSUN BRAHIMA,4,1,25,0,0,0,0,3,75,2,50,3,75
61040800040064,RT 003 RW 12 DUSUN BRAHIMA,2,0,0,0,0,0,0,0,0,2,100,2,100
"6,10408E+15",RT 003 RW 12 DUSUN BRAHIMA,2,0,0,0,0,0,0,0,0,2,100,2,100
61040800040065,RT 004 RW 04 DUSUN BRAHIMA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 004 RW 04 DUSUN BRAHIMA,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040066,RT 002 RW 04 DUSUN BRAHIMA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 002 RW 04 DUSUN BRAHIMA,1,0,0,0,0,0,0,0,0,0,0,0,0
61040800040067,RT 004 RW 12 DUSUN BRAHIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 004 RW 12 DUSUN BRAHIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040068,RT 006 RW 02 DUSUN LAPAN,3,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 006 RW 02 DUSUN LAPAN,3,0,0,0,0,0,0,0,0,0,0,0,0
61040800040069,RT 004 RW 11 DUSUN BRAHIMA,5,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 004 RW 11 DUSUN BRAHIMA,5,0,0,0,0,0,0,0,0,0,0,0,0
61040800040070,RT 001 RW 13 DUSUN DURIAN,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10408E+15",RT 001 RW 13 DUSUN DURIAN,1,0,0,0,0,0,0,0,0,0,0,0,0
