PROGRES PEMUTAKHIRAN KELUARGA - KELUARGA,,,,,,,,,,,,,,,,
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.16 | Dicetak: 20 Jul 2026, 20.23",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),Prelist Awal,Ditemukan,Persentase Ditemukan,Keluarga Baru,Meninggal,Persentase Meninggal,Tidak Eligible,Persentase Tidak Eligible,Tidak Dapat Ditemui Sampai Akhir Pendataan,Persentase Tidak Dapat Ditemui Sampai Akhir Pendataan,Tidak Ditemukan,Persentase Tidak Ditemukan,Keluarga Khusus,Total Hasil Pendataan ((4) + (5)),Persentase Total Hasil Pendataan ((4) + (5))
6104080002005800,RT 001 RW 15 DUSUN RAHADI USMAN,63,40,"63,49",9,2,"3,17",0,0,0,0,21,"33,33",0,49,"77,78"
61040800020059,RT 002 RW 15 DUSUN RAHADI USMAN,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080002005900,RT 002 RW 15 DUSUN RAHADI USMAN,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800020060,RT 003 RW 15 DUSUN RAHADI USMAN,59,44,"74,58",3,2,"3,39",0,0,0,0,13,"22,03",0,47,"79,66"
6104080002006000,RT 003 RW 15 DUSUN RAHADI USMAN,59,44,"74,58",3,2,"3,39",0,0,0,0,13,"22,03",0,47,"79,66"
61040800020061,RT 004 RW 15 DUSUN RAHADI USMAN,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080002006100,RT 004 RW 15 DUSUN RAHADI USMAN,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800020062,RT 005 RW 15 DUSUN RAHADI USMAN,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080002006200,RT 005 RW 15 DUSUN RAHADI USMAN,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800020063,RT 001 RW 20 DUSUN RADEN WIJAYA,65,51,"78,46",4,2,"3,08",0,0,0,0,12,"18,46",0,55,"84,62"
6104080002006300,RT 001 RW 20 DUSUN RADEN WIJAYA,65,51,"78,46",4,2,"3,08",0,0,0,0,12,"18,46",0,55,"84,62"
61040800020064,RT 002 RW 20 DUSUN RADEN WIJAYA,52,44,"84,62",6,0,0,0,0,0,0,8,"15,38",0,50,"96,15"
6104080002006400,RT 002 RW 20 DUSUN RADEN WIJAYA,52,44,"84,62",6,0,0,0,0,0,0,8,"15,38",0,50,"96,15"
61040800020065,RT 001 RW 21 DUSUN RADEN WIJAYA,64,1,"1,56",3,0,0,0,0,0,0,0,0,0,4,"6,25"
6104080002006500,RT 001 RW 21 DUSUN RADEN WIJAYA,64,1,"1,56",3,0,0,0,0,0,0,0,0,0,4,"6,25"
61040800020066,RT 002 RW 21 DUSUN RADEN WIJAYA,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080002006600,RT 002 RW 21 DUSUN RADEN WIJAYA,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800020067,RT 001 RW 22 DUSUN RADEN WIJAYA,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080002006700,RT 001 RW 22 DUSUN RADEN WIJAYA,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800020068,RT 002 RW 22 DUSUN RADEN WIJAYA,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080002006800,RT 002 RW 22 DUSUN RADEN WIJAYA,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800020069,RT 006 RW 12 DUSUN PANGERAN ADIPATI,55,27,"49,09",0,0,0,0,0,0,0,3,"5,45",0,27,"49,09"
6104080002006900,RT 006 RW 12 DUSUN PANGERAN ADIPATI,55,27,"49,09",0,0,0,0,0,0,0,3,"5,45",0,27,"49,09"
61040800020070,RT 006 RW 10 DUSUN RADEN TAUFIK,65,32,"49,23",35,0,0,0,0,0,0,1,"1,54",0,67,"103,08"
6104080002007000,RT 006 RW 10 DUSUN RADEN TAUFIK,65,32,"49,23",35,0,0,0,0,0,0,1,"1,54",0,67,"103,08"
6104080003,WAJOK HILIR,"3,209","1,089","33,94",107,39,"1,22",0,0,0,0,312,"9,72",2,"1,196","37,27"
61040800030001,RT 001 RW 01 DUSUN JERUK,67,29,"43,28",5,3,"4,48",0,0,0,0,24,"35,82",1,34,"50,75"
6104080003000100,RT 001 RW 01 DUSUN JERUK,67,29,"43,28",5,3,"4,48",0,0,0,0,24,"35,82",1,34,"50,75"
61040800030002,RT 002 RW 01 DUSUN JERUK,47,0,0,0,0,0,0,0,0,0,5,"10,64",0,0,0
6104080003000200,RT 002 RW 01 DUSUN JERUK,47,0,0,0,0,0,0,0,0,0,5,"10,64",0,0,0
61040800030003,RT 003 RW 01 DUSUN JERUK,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003000300,RT 003 RW 01 DUSUN JERUK,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030004,RT 004 RW 01 DUSUN JERUK,79,33,"41,77",4,0,0,0,0,0,0,10,"12,66",0,37,"46,84"
6104080003000400,RT 004 RW 01 DUSUN JERUK,79,33,"41,77",4,0,0,0,0,0,0,10,"12,66",0,37,"46,84"
61040800030005,RT 005 RW 01 DUSUN JERUK,39,23,"58,97",12,2,"5,13",0,0,0,0,9,"23,08",0,35,"89,74"
6104080003000500,RT 005 RW 01 DUSUN JERUK,39,23,"58,97",12,2,"5,13",0,0,0,0,9,"23,08",0,35,"89,74"
61040800030006,RT 001 RW 13 DUSUN JERUK,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003000600,RT 001 RW 13 DUSUN JERUK,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030007,RT 002 RW 13 DUSUN JERUK,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003000700,RT 002 RW 13 DUSUN JERUK,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030008,RT 003 RW 13 DUSUN JERUK,66,45,"68,18",3,4,"6,06",0,0,0,0,10,"15,15",0,48,"72,73"
6104080003000800,RT 003 RW 13 DUSUN JERUK,66,45,"68,18",3,4,"6,06",0,0,0,0,10,"15,15",0,48,"72,73"
61040800030009,RT 004 RW 13 DUSUN JERUK,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003000900,RT 004 RW 13 DUSUN JERUK,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030010,RT 001 RW 06 DUSUN NANAS,65,55,"84,62",10,2,"3,08",0,0,0,0,8,"12,31",0,65,100
6104080003001000,RT 001 RW 06 DUSUN NANAS,65,55,"84,62",10,2,"3,08",0,0,0,0,8,"12,31",0,65,100
61040800030011,RT 002 RW 06 DUSUN NANAS,16,14,"87,5",1,1,"6,25",0,0,0,0,1,"6,25",0,15,"93,75"
6104080003001100,RT 002 RW 06 DUSUN NANAS,16,14,"87,5",1,1,"6,25",0,0,0,0,1,"6,25",0,15,"93,75"
61040800030012,RT 001 RW 11 DUSUN NANAS,12,3,25,0,0,0,0,0,0,0,8,"66,67",0,3,25
6104080003001200,RT 001 RW 11 DUSUN NANAS,12,3,25,0,0,0,0,0,0,0,8,"66,67",0,3,25
61040800030013,RT 002 RW 11 DUSUN NANAS,32,25,"78,13",1,2,"6,25",0,0,0,0,5,"15,63",0,26,"81,25"
6104080003001300,RT 002 RW 11 DUSUN NANAS,32,25,"78,13",1,2,"6,25",0,0,0,0,5,"15,63",0,26,"81,25"
61040800030014,RT 001 RW 02 DUSUN PADI,81,0,0,0,2,"2,47",0,0,0,0,9,"11,11",0,0,0
6104080003001400,RT 001 RW 02 DUSUN PADI,81,0,0,0,2,"2,47",0,0,0,0,9,"11,11",0,0,0
61040800030015,RT 002 RW 02 DUSUN PADI,104,19,"18,27",1,1,"0,96",0,0,0,0,13,"12,5",0,20,"19,23"
6104080003001500,RT 002 RW 02 DUSUN PADI,104,19,"18,27",1,1,"0,96",0,0,0,0,13,"12,5",0,20,"19,23"
61040800030016,RT 001 RW 12 DUSUN PADI,138,93,"67,39",10,4,"2,9",0,0,0,0,33,"23,91",1,103,"74,64"
6104080003001600,RT 001 RW 12 DUSUN PADI,138,93,"67,39",10,4,"2,9",0,0,0,0,33,"23,91",1,103,"74,64"
61040800030017,RT 002 RW 12 DUSUN PADI,51,35,"68,63",2,1,"1,96",0,0,0,0,9,"17,65",0,37,"72,55"
6104080003001700,RT 002 RW 12 DUSUN PADI,51,35,"68,63",2,1,"1,96",0,0,0,0,9,"17,65",0,37,"72,55"
61040800030018,RT 001 RW 05 DUSUN KOPI,123,17,"13,82",0,2,"1,63",0,0,0,0,10,"8,13",0,17,"13,82"
6104080003001800,RT 001 RW 05 DUSUN KOPI,123,17,"13,82",0,2,"1,63",0,0,0,0,10,"8,13",0,17,"13,82"
61040800030019,RT 002 RW 05 DUSUN KOPI,48,34,"70,83",3,0,0,0,0,0,0,5,"10,42",0,37,"77,08"
6104080003001900,RT 002 RW 05 DUSUN KOPI,48,34,"70,83",3,0,0,0,0,0,0,5,"10,42",0,37,"77,08"
61040800030020,RT 003 RW 05 DUSUN KOPI,45,33,"73,33",2,0,0,0,0,0,0,12,"26,67",0,35,"77,78"
6104080003002000,RT 003 RW 05 DUSUN KOPI,45,33,"73,33",2,0,0,0,0,0,0,12,"26,67",0,35,"77,78"
61040800030021,RT 004 RW 05 DUSUN KOPI,60,36,60,4,0,0,0,0,0,0,22,"36,67",0,40,"66,67"
6104080003002100,RT 004 RW 05 DUSUN KOPI,60,36,60,4,0,0,0,0,0,0,22,"36,67",0,40,"66,67"
61040800030022,RT 005 RW 05 DUSUN KOPI,49,42,"85,71",1,0,0,0,0,0,0,7,"14,29",0,43,"87,76"
6104080003002200,RT 005 RW 05 DUSUN KOPI,49,42,"85,71",1,0,0,0,0,0,0,7,"14,29",0,43,"87,76"
61040800030023,RT 006 RW 05 DUSUN KOPI,43,34,"79,07",3,2,"4,65",0,0,0,0,7,"16,28",0,37,"86,05"
6104080003002300,RT 006 RW 05 DUSUN KOPI,43,34,"79,07",3,2,"4,65",0,0,0,0,7,"16,28",0,37,"86,05"
61040800030024,RT 001 RW 07 DUSUN KELAPA,143,2,"1,4",0,0,0,0,0,0,0,0,0,0,2,"1,4"
6104080003002400,RT 001 RW 07 DUSUN KELAPA,143,2,"1,4",0,0,0,0,0,0,0,0,0,0,2,"1,4"
61040800030025,RT 002 RW 07 DUSUN KELAPA,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003002500,RT 002 RW 07 DUSUN KELAPA,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030026,RT 001 RW 08 DUSUN KELAPA,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003002600,RT 001 RW 08 DUSUN KELAPA,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030027,RT 002 RW 08 DUSUN KELAPA,72,55,"76,39",0,4,"5,56",0,0,0,0,2,"2,78",0,55,"76,39"
6104080003002700,RT 002 RW 08 DUSUN KELAPA,72,55,"76,39",0,4,"5,56",0,0,0,0,2,"2,78",0,55,"76,39"
61040800030028,RT 001 RW 03 DUSUN COKLAT,122,0,0,0,1,"0,82",0,0,0,0,17,"13,93",0,0,0
6104080003002800,RT 001 RW 03 DUSUN COKLAT,122,0,0,0,1,"0,82",0,0,0,0,17,"13,93",0,0,0
61040800030029,RT 002 RW 03 DUSUN COKLAT,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003002900,RT 002 RW 03 DUSUN COKLAT,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030030,RT 003 RW 03 DUSUN COKLAT,96,48,50,6,6,"6,25",0,0,0,0,33,"34,38",0,54,"56,25"
6104080003003000,RT 003 RW 03 DUSUN COKLAT,96,48,50,6,6,"6,25",0,0,0,0,33,"34,38",0,54,"56,25"
61040800030031,RT 001 RW 04 DUSUN COKLAT,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003003100,RT 001 RW 04 DUSUN COKLAT,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030032,RT 002 RW 04 DUSUN COKLAT,105,47,"44,76",0,0,0,0,0,0,0,3,"2,86",0,47,"44,76"
6104080003003200,RT 002 RW 04 DUSUN COKLAT,105,47,"44,76",0,0,0,0,0,0,0,3,"2,86",0,47,"44,76"
61040800030033,RT 003 RW 04 DUSUN COKLAT,101,34,"33,66",1,0,0,0,0,0,0,1,"0,99",0,35,"34,65"
6104080003003300,RT 003 RW 04 DUSUN COKLAT,101,34,"33,66",1,0,0,0,0,0,0,1,"0,99",0,35,"34,65"
61040800030034,RT 001 RW 09 DUSUN PALAWIJA,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003003400,RT 001 RW 09 DUSUN PALAWIJA,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030035,RT 002 RW 09 DUSUN PALAWIJA,123,108,"87,8",11,0,0,0,0,0,0,2,"1,63",0,119,"96,75"
6104080003003500,RT 002 RW 09 DUSUN PALAWIJA,123,108,"87,8",11,0,0,0,0,0,0,2,"1,63",0,119,"96,75"
61040800030036,RT 003 RW 09 DUSUN PALAWIJA,77,59,"76,62",2,0,0,0,0,0,0,17,"22,08",0,61,"79,22"
6104080003003600,RT 003 RW 09 DUSUN PALAWIJA,77,59,"76,62",2,0,0,0,0,0,0,17,"22,08",0,61,"79,22"
61040800030037,RT 004 RW 09 DUSUN PALAWIJA,127,80,"62,99",13,2,"1,57",0,0,0,0,19,"14,96",0,93,"73,23"
6104080003003700,RT 004 RW 09 DUSUN PALAWIJA,127,80,"62,99",13,2,"1,57",0,0,0,0,19,"14,96",0,93,"73,23"
61040800030038,RT 001 RW 10 DUSUN PALAWIJA,73,2,"2,74",1,0,0,0,0,0,0,5,"6,85",0,3,"4,11"
6104080003003800,RT 001 RW 10 DUSUN PALAWIJA,73,2,"2,74",1,0,0,0,0,0,0,5,"6,85",0,3,"4,11"
61040800030039,RT 002 RW 10 DUSUN PALAWIJA,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003003900,RT 002 RW 10 DUSUN PALAWIJA,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030040,RT 003 RW 10 DUSUN PALAWIJA,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003004000,RT 003 RW 10 DUSUN PALAWIJA,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800030041,RT 004 RW 003 DUSUN COKLAT,114,84,"73,68",11,0,0,0,0,0,0,6,"5,26",0,95,"83,33"
6104080003004100,RT 004 RW 003 DUSUN COKLAT,114,84,"73,68",11,0,0,0,0,0,0,6,"5,26",0,95,"83,33"
61040800031006,KEBUN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003100600,KEBUN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800031007,PERKEBUNAN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003100700,PERKEBUNAN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032001,HUTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003200100,HUTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032002,PULAU PANJANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003200200,PULAU PANJANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032003,PULAU BABI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003200300,PULAU BABI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032004,PULAU BUMIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003200400,PULAU BUMIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800032005,PULAU BARU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080003200500,PULAU BARU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004,WAJOK HULU,"4,083","1,212","29,68",329,25,"0,61",3,"0,07",0,0,619,"15,16",0,"1,541","37,74"
61040800040001,RT 002 RW 12 DUSUN BRAHIMA,26,7,"26,92",4,0,0,0,0,0,0,7,"26,92",0,11,"42,31"
6104080004000100,RT 002 RW 12 DUSUN BRAHIMA,26,7,"26,92",4,0,0,0,0,0,0,7,"26,92",0,11,"42,31"
61040800040002,RT 003 RW 04 DUSUN BRAHIMA,67,0,0,0,1,"1,49",0,0,0,0,39,"58,21",0,0,0
6104080004000200,RT 003 RW 04 DUSUN BRAHIMA,67,0,0,0,1,"1,49",0,0,0,0,39,"58,21",0,0,0
61040800040003,RT 001 RW 04 DUSUN BRAHIMA,16,10,"62,5",22,0,0,0,0,0,0,4,25,0,32,200
6104080004000300,RT 001 RW 04 DUSUN BRAHIMA,16,10,"62,5",22,0,0,0,0,0,0,4,25,0,32,200
61040800040004,RT 001 RW 11 DUSUN BRAHIMA,83,43,"51,81",9,3,"3,61",0,0,0,0,37,"44,58",0,52,"62,65"
6104080004000400,RT 001 RW 11 DUSUN BRAHIMA,83,43,"51,81",9,3,"3,61",0,0,0,0,37,"44,58",0,52,"62,65"
61040800040005,RT 002 RW 11 DUSUN BRAHIMA,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004000500,RT 002 RW 11 DUSUN BRAHIMA,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040006,RT 003 RW 11 DUSUN BRAHIMA,89,72,"80,9",24,0,0,0,0,0,0,15,"16,85",0,96,"107,87"
6104080004000600,RT 003 RW 11 DUSUN BRAHIMA,89,72,"80,9",24,0,0,0,0,0,0,15,"16,85",0,96,"107,87"
61040800040007,RT 001 RW 07 DUSUN DURIAN,46,38,"82,61",1,0,0,0,0,0,0,6,"13,04",0,39,"84,78"
6104080004000700,RT 001 RW 07 DUSUN DURIAN,46,38,"82,61",1,0,0,0,0,0,0,6,"13,04",0,39,"84,78"
61040800040008,RT 002 RW 07 DUSUN DURIAN,46,35,"76,09",2,1,"2,17",0,0,0,0,6,"13,04",0,37,"80,43"
6104080004000800,RT 002 RW 07 DUSUN DURIAN,46,35,"76,09",2,1,"2,17",0,0,0,0,6,"13,04",0,37,"80,43"
61040800040009,RT 003 RW 07 DUSUN DURIAN,80,0,0,0,0,0,0,0,0,0,46,"57,5",0,0,0
6104080004000900,RT 003 RW 07 DUSUN DURIAN,80,0,0,0,0,0,0,0,0,0,46,"57,5",0,0,0
61040800040010,RT 003 RW 09 DUSUN DURIAN,55,9,"16,36",7,0,0,0,0,0,0,5,"9,09",0,16,"29,09"
6104080004001000,RT 003 RW 09 DUSUN DURIAN,55,9,"16,36",7,0,0,0,0,0,0,5,"9,09",0,16,"29,09"
61040800040011,RT 004 RW 15 DUSUN DURIAN,32,27,"84,38",9,1,"3,13",0,0,0,0,4,"12,5",0,36,"112,5"
6104080004001100,RT 004 RW 15 DUSUN DURIAN,32,27,"84,38",9,1,"3,13",0,0,0,0,4,"12,5",0,36,"112,5"
61040800040012,RT 005 RW 15 DUSUN DURIAN,37,25,"67,57",16,1,"2,7",0,0,0,0,11,"29,73",0,41,"110,81"
6104080004001200,RT 005 RW 15 DUSUN DURIAN,37,25,"67,57",16,1,"2,7",0,0,0,0,11,"29,73",0,41,"110,81"
61040800040013,RT 003 RW 015 DUSUN DURIAN,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004001300,RT 003 RW 015 DUSUN DURIAN,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040014,RT 002 RW 015 DUSUN DURIAN,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004001400,RT 002 RW 015 DUSUN DURIAN,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040015,RT 001 RW 01 DUSUN MAMBO,56,0,0,0,1,"1,79",0,0,0,0,7,"12,5",0,0,0
6104080004001500,RT 001 RW 01 DUSUN MAMBO,56,0,0,0,1,"1,79",0,0,0,0,7,"12,5",0,0,0
61040800040016,RT 008 RW 01 DUSUN MAMBO,43,0,0,0,0,0,0,0,0,0,2,"4,65",0,0,0
6104080004001600,RT 008 RW 01 DUSUN MAMBO,43,0,0,0,0,0,0,0,0,0,2,"4,65",0,0,0
61040800040017,RT 002 RW 06 DUSUN KUNYIT,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004001700,RT 002 RW 06 DUSUN KUNYIT,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040018,RT 003 RW 06 DUSUN KUNYIT,106,0,0,0,0,0,0,0,0,0,11,"10,38",0,0,0
6104080004001800,RT 003 RW 06 DUSUN KUNYIT,106,0,0,0,0,0,0,0,0,0,11,"10,38",0,0,0
61040800040019,RT 004 RW 06 DUSUN KUNYIT,55,39,"70,91",10,1,"1,82",0,0,0,0,15,"27,27",0,49,"89,09"
6104080004001900,RT 004 RW 06 DUSUN KUNYIT,55,39,"70,91",10,1,"1,82",0,0,0,0,15,"27,27",0,49,"89,09"
61040800040020,RT 005 RW 06 DUSUN KUNYIT,81,9,"11,11",2,0,0,0,0,0,0,17,"20,99",0,11,"13,58"
6104080004002000,RT 005 RW 06 DUSUN KUNYIT,81,9,"11,11",2,0,0,0,0,0,0,17,"20,99",0,11,"13,58"
61040800040021,RT 006 RW 06 DUSUN KUNYIT,63,47,"74,6",16,0,0,0,0,0,0,16,"25,4",0,63,100
6104080004002100,RT 006 RW 06 DUSUN KUNYIT,63,47,"74,6",16,0,0,0,0,0,0,16,"25,4",0,63,100
61040800040022,RT 007 RW 06 DUSUN KUNYIT,71,24,"33,8",0,0,0,0,0,0,0,6,"8,45",0,24,"33,8"
6104080004002200,RT 007 RW 06 DUSUN KUNYIT,71,24,"33,8",0,0,0,0,0,0,0,6,"8,45",0,24,"33,8"
61040800040023,RT 009 RW 06 DUSUN PANDAN,32,16,50,4,0,0,0,0,0,0,14,"43,75",0,20,"62,5"
6104080004002300,RT 009 RW 06 DUSUN PANDAN,32,16,50,4,0,0,0,0,0,0,14,"43,75",0,20,"62,5"
61040800040024,RT 010 RW 06 DUSUN KUNYIT,34,25,"73,53",28,1,"2,94",0,0,0,0,5,"14,71",0,53,"155,88"
6104080004002400,RT 010 RW 06 DUSUN KUNYIT,34,25,"73,53",28,1,"2,94",0,0,0,0,5,"14,71",0,53,"155,88"
61040800040025,RT 011 RW 06 DUSUN KUNYIT,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004002500,RT 011 RW 06 DUSUN KUNYIT,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040026,RT 012 RW 06 DUSUN KUNYIT,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004002600,RT 012 RW 06 DUSUN KUNYIT,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040027,RT 002 RW 14 DUSUN LAPAN,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004002700,RT 002 RW 14 DUSUN LAPAN,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040028,RT 003 RW 14 DUSUN LAPAN,53,30,"56,6",2,0,0,0,0,0,0,14,"26,42",0,32,"60,38"
6104080004002800,RT 003 RW 14 DUSUN LAPAN,53,30,"56,6",2,0,0,0,0,0,0,14,"26,42",0,32,"60,38"
61040800040029,RT 006 RW 14 DUSUN LAPAN,62,31,50,5,1,"1,61",0,0,0,0,19,"30,65",0,36,"58,06"
6104080004002900,RT 006 RW 14 DUSUN LAPAN,62,31,50,5,1,"1,61",0,0,0,0,19,"30,65",0,36,"58,06"
61040800040030,RT 001 RW 02 DUSUN LAPAN,41,26,"63,41",3,0,0,0,0,0,0,15,"36,59",0,29,"70,73"
6104080004003000,RT 001 RW 02 DUSUN LAPAN,41,26,"63,41",3,0,0,0,0,0,0,15,"36,59",0,29,"70,73"
61040800040031,RT 002 RW 02 DUSUN LAPAN,88,32,"36,36",4,0,0,0,0,0,0,31,"35,23",0,36,"40,91"
6104080004003100,RT 002 RW 02 DUSUN LAPAN,88,32,"36,36",4,0,0,0,0,0,0,31,"35,23",0,36,"40,91"
61040800040032,RT 003 RW 02 DUSUN LAPAN,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004003200,RT 003 RW 02 DUSUN LAPAN,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040033,RT 004 RW 02 DUSUN LAPAN,119,6,"5,04",0,1,"0,84",0,0,0,0,1,"0,84",0,6,"5,04"
6104080004003300,RT 004 RW 02 DUSUN LAPAN,119,6,"5,04",0,1,"0,84",0,0,0,0,1,"0,84",0,6,"5,04"
61040800040034,RT 005 RW 02 DUSUN LAPAN,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004003400,RT 005 RW 02 DUSUN LAPAN,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040035,RT 007 RW 02 DUSUN LAPAN,80,57,"71,25",10,3,"3,75",0,0,0,0,18,"22,5",0,67,"83,75"
6104080004003500,RT 007 RW 02 DUSUN LAPAN,80,57,"71,25",10,3,"3,75",0,0,0,0,18,"22,5",0,67,"83,75"
61040800040036,RT KH RW KH DUSUN LAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004003600,RT KH RW KH DUSUN LAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040037,RT 001 RW 08 DUSUN MAMBO,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004003700,RT 001 RW 08 DUSUN MAMBO,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040038,RT 002 RW 08 DUSUN MAMBO,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004003800,RT 002 RW 08 DUSUN MAMBO,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040039,RT 003 RW 08 DUSUN MAMBO,24,4,"16,67",2,0,0,0,0,0,0,5,"20,83",0,6,25
6104080004003900,RT 003 RW 08 DUSUN MAMBO,24,4,"16,67",2,0,0,0,0,0,0,5,"20,83",0,6,25
61040800040040,RT 001 RW 05 DUSUN PANDAN,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004004000,RT 001 RW 05 DUSUN PANDAN,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040041,RT 002 RW 05 DUSUN PANDAN,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104080004004100,RT 002 RW 05 DUSUN PANDAN,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040800040042,RT 003 RW 05 DUSUN PANDAN,53,36,"67,92",1,0,0,0,0,0,0,10,"18,87",0,37,"69,81"
6104080004004200,RT 003 RW 05 DUSUN PANDAN,53,36,"67,92",1,0,0,0,0,0,0,10,"18,87",0,37,"69,81"
61040800040043,RT 004 RW 05 DUSUN PANDAN,45,28,"62,22",10,1,"2,22",0,0,0,0,16,"35,56",0,38,"84,44"
6104080004004300,RT 004 RW 05 DUSUN PANDAN,45,28,"62,22",10,1,"2,22",0,0,0,0,16,"35,56",0,38,"84,44"
61040800040044,RT 005 RW 05 DUSUN PANDAN,67,51,"76,12",5,0,0,0,0,0,0,16,"23,88",0,56,"83,58"
6104080004004400,RT 005 RW 05 DUSUN PANDAN,67,51,"76,12",5,0,0,0,0,0,0,16,"23,88",0,56,"83,58"
61040800040045,RT 006 RW 05 DUSUN PANDAN,67,49,"73,13",10,0,0,0,0,0,0,18,"26,87",0,59,"88,06"
6104080004004500,RT 006 RW 05 DUSUN PANDAN,67,49,"73,13",10,0,0,0,0,0,0,18,"26,87",0,59,"88,06"
